label,hand,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
A,left,0,0,0,0.186198922,-0.143853379,-0.087432187,0.262526457,-0.495711915,-0.112261218,0.236898111,-0.785724161,-0.132037415,0.261462651,-1,-0.142149535,0.106571071,-0.689321159,-0.052549073,0.106527592,-0.851887335,-0.168587214,0.125111274,-0.638019566,-0.221628334,0.141719318,-0.458053384,-0.231524305,-0.034944669,-0.640268775,-0.042037406,-0.03202154,-0.818233008,-0.172726234,0.022030079,-0.5440341,-0.191847609,0.062523612,-0.349112471,-0.166049768,-0.166994399,-0.565849833,-0.050306521,-0.159358964,-0.726550896,-0.191906694,-0.072643478,-0.452299875,-0.16647399,-0.017280998,-0.2720779,-0.104448897,-0.294549216,-0.466196901,-0.062642806,-0.260208373,-0.610744212,-0.16527519,-0.175655291,-0.426525043,-0.146643927,-0.126421222,-0.297020034,-0.101351555
A,left,0,0,0,0.182401458,-0.147698117,-0.086592998,0.256141704,-0.497112544,-0.111047102,0.22962558,-0.786360897,-0.130654961,0.253358149,-1,-0.140257412,0.100196419,-0.6868691,-0.049861884,0.100199052,-0.851468144,-0.166728371,0.120234124,-0.636137358,-0.219250266,0.135834769,-0.458375191,-0.228402188,-0.040119055,-0.637825496,-0.039781774,-0.036720449,-0.817163596,-0.171516007,0.017396735,-0.537699559,-0.189703468,0.055939046,-0.344859898,-0.162566368,-0.171074729,-0.564357256,-0.048777674,-0.163152429,-0.725513287,-0.191569749,-0.077413541,-0.44960629,-0.16480886,-0.023899662,-0.273397271,-0.101138866,-0.298629013,-0.465477118,-0.061713194,-0.264385125,-0.609397836,-0.163672544,-0.180350173,-0.424445233,-0.143814819,-0.13291911,-0.298698483,-0.097523243
A,left,0,0,0,0.185510993,-0.147864269,-0.08547349,0.260835291,-0.498640031,-0.109894658,0.230776893,-0.78602066,-0.129738802,0.253616254,-1,-0.140246044,0.1012161,-0.692603965,-0.050955253,0.101304895,-0.852817428,-0.167348511,0.124252842,-0.641215934,-0.221287084,0.14374486,-0.461030043,-0.231545622,-0.041151159,-0.642232569,-0.041112412,-0.034996757,-0.81265256,-0.171987311,0.021998391,-0.536048275,-0.191037787,0.063727178,-0.340058683,-0.165096374,-0.172722895,-0.567698603,-0.049982881,-0.162017182,-0.723513483,-0.190463837,-0.075411166,-0.44942176,-0.164426627,-0.02018843,-0.270039698,-0.102278419,-0.299218055,-0.466728289,-0.062915865,-0.263112722,-0.609446672,-0.164023659,-0.17939764,-0.423722975,-0.144566245,-0.130824837,-0.294118038,-0.09882201
A,left,0,0,0,0.181515403,-0.146605345,-0.087693786,0.25566117,-0.497480597,-0.113743975,0.225080371,-0.785326004,-0.134287128,0.248414734,-1,-0.14499062,0.094878206,-0.694293257,-0.056856743,0.094684056,-0.855272809,-0.173760293,0.118784351,-0.641749133,-0.226417873,0.137111048,-0.461028059,-0.235783195,-0.048051549,-0.643907032,-0.046122432,-0.041745842,-0.815152859,-0.177177232,0.016837147,-0.537043395,-0.19456837,0.056709,-0.341038932,-0.167737073,-0.17978182,-0.569175158,-0.054068403,-0.169494616,-0.723660694,-0.194994616,-0.0805613,-0.44949854,-0.167709286,-0.026011214,-0.270300999,-0.10481478,-0.306526927,-0.467374963,-0.066188563,-0.270389235,-0.610253768,-0.167682998,-0.184070745,-0.425649797,-0.147892786,-0.135829211,-0.297080177,-0.101953335
A,left,0,0,0,0.186284602,-0.144274129,-0.092333853,0.264202564,-0.494237854,-0.120095367,0.23275425,-0.783670284,-0.141600753,0.254419914,-1,-0.152592972,0.101193295,-0.699095355,-0.05787048,0.099060726,-0.85969649,-0.178272541,0.122638426,-0.645527469,-0.232299404,0.14055747,-0.463772259,-0.241398874,-0.041589024,-0.649479438,-0.044784987,-0.034805892,-0.821381172,-0.179459819,0.022516715,-0.536740756,-0.197113935,0.061205227,-0.340292158,-0.168865711,-0.173562154,-0.575363638,-0.051117052,-0.164481359,-0.730336995,-0.195177466,-0.077289737,-0.452227891,-0.166576735,-0.023676706,-0.273963914,-0.101270865,-0.301643493,-0.473955313,-0.061964473,-0.266596634,-0.618505516,-0.164704036,-0.180606583,-0.43158632,-0.143594814,-0.132256389,-0.304130505,-0.095656368
A,left,0,0,0,0.181189058,-0.154201381,-0.085058434,0.252903177,-0.501995477,-0.110909316,0.226109461,-0.786434405,-0.132821452,0.250810897,-1,-0.145003852,0.097052261,-0.698134101,-0.048621935,0.094421934,-0.854501197,-0.166917641,0.11712568,-0.641235799,-0.221820733,0.136546222,-0.460531593,-0.2320244,-0.044963884,-0.647503994,-0.039770269,-0.040673393,-0.817385321,-0.172901404,0.015635397,-0.539055006,-0.192458161,0.056666403,-0.34156028,-0.165857605,-0.177239703,-0.572166653,-0.049913272,-0.169583672,-0.724721651,-0.192679571,-0.081745998,-0.450076092,-0.166838803,-0.025074763,-0.269649657,-0.103626625,-0.304819206,-0.469817224,-0.064046401,-0.271831645,-0.611943674,-0.166499676,-0.18532734,-0.427735553,-0.146796698,-0.134351825,-0.297754722,-0.099998712
A,left,0,0,0,0.184066074,-0.14477189,-0.094682332,0.263149031,-0.494625509,-0.124365017,0.233516941,-0.783879125,-0.147704533,0.254937249,-1,-0.160440584,0.100065563,-0.707005961,-0.05834681,0.099086411,-0.851643001,-0.182210451,0.123866532,-0.632972442,-0.238552983,0.143044613,-0.452975323,-0.248236716,-0.044310011,-0.656701278,-0.044898856,-0.03418658,-0.818718524,-0.183756056,0.021625859,-0.534079917,-0.203098007,0.060696178,-0.337631098,-0.174638226,-0.17816901,-0.582781942,-0.051430224,-0.164904721,-0.724802486,-0.200673301,-0.077423309,-0.444611706,-0.174596149,-0.021824043,-0.264037225,-0.109149689,-0.308248247,-0.482282974,-0.062463085,-0.270003045,-0.617767549,-0.169301297,-0.183077049,-0.427144839,-0.150227615,-0.133306704,-0.296972138,-0.102216004
A,left,0,0,0,0.183868645,-0.150429447,-0.092497437,0.260068894,-0.497313161,-0.121705378,0.231616953,-0.784134638,-0.145262912,0.25387638,-1,-0.158293721,0.099572122,-0.712047504,-0.05464388,0.102441343,-0.852799082,-0.176811381,0.127052737,-0.632817724,-0.232317901,0.144999434,-0.450607074,-0.241495315,-0.045937155,-0.663027828,-0.042171091,-0.032186455,-0.820544974,-0.180243473,0.025038871,-0.534545728,-0.200260991,0.062852588,-0.335026741,-0.172296989,-0.181742428,-0.589269477,-0.049380129,-0.166867397,-0.727531517,-0.196488844,-0.076309215,-0.447027468,-0.170866006,-0.020860573,-0.264066612,-0.106263069,-0.31341231,-0.486528762,-0.060992827,-0.275934133,-0.623797148,-0.165136762,-0.187391092,-0.437322642,-0.145363929,-0.137069695,-0.30785728,-0.097445279
A,left,0,0,0,0.189587431,-0.143347453,-0.094838025,0.274579278,-0.495369065,-0.124599225,0.244438383,-0.784980995,-0.147521478,0.265741846,-1,-0.159518985,0.108573242,-0.715063841,-0.063953423,0.11178434,-0.854905604,-0.186037492,0.138748928,-0.630676398,-0.238205889,0.158240524,-0.446270462,-0.244871602,-0.037735088,-0.663317955,-0.050517181,-0.023122215,-0.8230304,-0.189014315,0.03518374,-0.534643742,-0.206303271,0.072897653,-0.334114182,-0.176453771,-0.172740634,-0.588441724,-0.056273324,-0.158720413,-0.728172692,-0.203601456,-0.067213437,-0.444953137,-0.17578786,-0.01206867,-0.259567438,-0.109943225,-0.303363084,-0.484920234,-0.066543459,-0.267331449,-0.624255652,-0.171624802,-0.177285833,-0.438143985,-0.151704003,-0.126213313,-0.307864379,-0.103586813
A,left,0,0,0,0.189677345,-0.141607181,-0.094240958,0.274772721,-0.492730313,-0.123025816,0.246721104,-0.783504736,-0.145431292,0.270435875,-1,-0.157436104,0.113207594,-0.713295048,-0.058050102,0.115234405,-0.855661053,-0.180094568,0.139488794,-0.636030733,-0.235008428,0.156753718,-0.453553564,-0.243753678,-0.033335412,-0.662419878,-0.0448744,-0.021486159,-0.822862878,-0.181644938,0.033989192,-0.539952459,-0.201198104,0.07055911,-0.340763763,-0.173489046,-0.1693605,-0.587111516,-0.051413065,-0.156500949,-0.726342465,-0.199132187,-0.066625502,-0.445950409,-0.174287481,-0.011095195,-0.26155686,-0.110314327,-0.30128364,-0.483901023,-0.062317961,-0.264445363,-0.624336664,-0.16776126,-0.177206219,-0.43677004,-0.148701511,-0.127689681,-0.304613193,-0.10128685
A,left,0,0,0,0.184367788,-0.14518603,-0.090253613,0.269263421,-0.495528747,-0.117952919,0.241358676,-0.783319036,-0.139820864,0.263698578,-1,-0.151620784,0.108953584,-0.71027888,-0.054216662,0.109785611,-0.850986482,-0.174462558,0.131597224,-0.630958414,-0.229387769,0.149536335,-0.447518874,-0.238517401,-0.036705242,-0.660141501,-0.04252079,-0.024447328,-0.822116528,-0.177151933,0.026994255,-0.537759446,-0.196755769,0.06374642,-0.335939538,-0.169462306,-0.172037191,-0.585875864,-0.04998946,-0.160631075,-0.730665032,-0.195102027,-0.075340128,-0.450719684,-0.170451983,-0.019778779,-0.26526259,-0.107258488,-0.303782361,-0.483609363,-0.061545703,-0.266316071,-0.620172317,-0.16666885,-0.18046483,-0.430017406,-0.148358946,-0.130502343,-0.295573389,-0.101479159
A,left,0,0,0,0.184028323,-0.1445234,-0.090103075,0.267470863,-0.493643719,-0.117767565,0.240133207,-0.783329443,-0.139677733,0.267302921,-1,-0.151743948,0.111904095,-0.709631354,-0.052217359,0.111237286,-0.851789211,-0.172468053,0.133345504,-0.635982326,-0.227725171,0.152056669,-0.452917087,-0.236932126,-0.034065092,-0.661860251,-0.040554616,-0.021763504,-0.821483962,-0.174425038,0.02951207,-0.537888972,-0.193806395,0.064539007,-0.336912513,-0.166331525,-0.169749182,-0.589467378,-0.048255119,-0.157321482,-0.731437153,-0.191927429,-0.073797862,-0.450908188,-0.16600655,-0.02182847,-0.268042083,-0.102190792,-0.301649415,-0.487489155,-0.060194557,-0.266074807,-0.629144219,-0.161723154,-0.182987001,-0.441127896,-0.140496024,-0.136699332,-0.310732582,-0.092171357
A,left,0,0,0,0.189252725,-0.145996123,-0.09383779,0.276427451,-0.493299083,-0.124087783,0.249159508,-0.782268766,-0.147888717,0.27338281,-1,-0.161145948,0.115505246,-0.714129008,-0.059994938,0.115459631,-0.85325071,-0.183140106,0.140591899,-0.631229589,-0.237831673,0.159051576,-0.448977299,-0.246282647,-0.031804806,-0.664245534,-0.047986314,-0.021507338,-0.825796142,-0.186097474,0.035524246,-0.538748014,-0.205272489,0.073318824,-0.339575914,-0.177140466,-0.168178208,-0.589487236,-0.055489135,-0.157223646,-0.732614617,-0.20390089,-0.066822341,-0.450888335,-0.178141378,-0.011514543,-0.268113035,-0.113500574,-0.300771455,-0.485164315,-0.06727479,-0.265613899,-0.62830388,-0.172399728,-0.176656494,-0.441813879,-0.152405389,-0.126586551,-0.311562095,-0.104450143
A,left,0,0,0,0.187678562,-0.145710858,-0.091931952,0.273746241,-0.494642545,-0.119940913,0.245418366,-0.783712991,-0.141966573,0.270216313,-1,-0.153456133,0.115590776,-0.713433145,-0.054755146,0.115392926,-0.854126403,-0.177603307,0.137983275,-0.633574642,-0.232369538,0.155837326,-0.450179065,-0.240674937,-0.031798103,-0.66422149,-0.043783278,-0.022928745,-0.825841037,-0.182891687,0.033422155,-0.536362182,-0.202539769,0.072159154,-0.335648695,-0.173717975,-0.168782755,-0.590594875,-0.052459,-0.156643205,-0.73046621,-0.202071062,-0.068628966,-0.444066677,-0.175374546,-0.015019617,-0.261419052,-0.109075076,-0.302450331,-0.487904833,-0.065251337,-0.268364094,-0.632818043,-0.169228038,-0.183699332,-0.443561583,-0.146829978,-0.136893228,-0.313641267,-0.096866431
A,left,0,0,0,0.190803715,-0.145223997,-0.09164264,0.279542379,-0.495252369,-0.119819061,0.254090036,-0.783543505,-0.141946295,0.279560202,-1,-0.153634388,0.120372443,-0.712869583,-0.055033881,0.125179591,-0.849704838,-0.1751634,0.147055341,-0.628973505,-0.228947189,0.162880152,-0.445087204,-0.237084604,-0.025874844,-0.665996147,-0.0431658,-0.008553637,-0.825135959,-0.177660105,0.041181991,-0.53791507,-0.196323382,0.073969715,-0.335461215,-0.168238599,-0.162633124,-0.594867255,-0.050663434,-0.146649829,-0.734857799,-0.194659954,-0.06427386,-0.453220059,-0.168418255,-0.013714336,-0.268459153,-0.104296305,-0.296558554,-0.494855144,-0.062520456,-0.257864459,-0.635575828,-0.16428366,-0.175154742,-0.446278776,-0.143118233,-0.129258526,-0.312345008,-0.094795825
A,left,0,0,0,0.190493736,-0.142911129,-0.088805099,0.279708923,-0.494545592,-0.114613538,0.253168978,-0.783113855,-0.134889349,0.279526448,-1,-0.145121835,0.119497963,-0.713502365,-0.050517932,0.1240143,-0.853411167,-0.167770358,0.145278866,-0.63403325,-0.220049701,0.162809012,-0.447687402,-0.227450545,-0.027283582,-0.666913762,-0.039370495,-0.010088618,-0.824650602,-0.171071243,0.038722275,-0.538828345,-0.189752525,0.072945708,-0.335666271,-0.162171573,-0.164174337,-0.595201354,-0.047279123,-0.146350999,-0.735367731,-0.189715537,-0.066361459,-0.452944085,-0.163720718,-0.016577191,-0.267673974,-0.100100688,-0.29745079,-0.494899993,-0.059215836,-0.258335154,-0.639103488,-0.159462661,-0.179466734,-0.447965867,-0.137190917,-0.136119702,-0.311819896,-0.088363971
A,left,0,0,0,0.183651519,-0.150678509,-0.086056666,0.27098013,-0.49959355,-0.11101307,0.245008546,-0.783825655,-0.131455369,0.2706427,-1,-0.142157157,0.110729308,-0.702052938,-0.046228869,0.117294178,-0.852323753,-0.161253451,0.138110204,-0.636388697,-0.213359635,0.156889626,-0.448189896,-0.22077303,-0.032358671,-0.657223066,-0.035836731,-0.013842686,-0.819603349,-0.164243147,0.031573336,-0.539675453,-0.183523118,0.064975752,-0.335670268,-0.157142428,-0.167252092,-0.587703039,-0.044252365,-0.148063733,-0.733292626,-0.183057674,-0.073191554,-0.455285887,-0.157910701,-0.025972362,-0.26870294,-0.095496724,-0.299700178,-0.490826469,-0.056635247,-0.259167054,-0.63938671,-0.154044538,-0.182897171,-0.451333514,-0.131226144,-0.141482593,-0.312707785,-0.08237852
A,left,0,0,0,0.18690999,-0.149866832,-0.087671551,0.273993244,-0.498071458,-0.114140142,0.249209512,-0.782764029,-0.136039267,0.276275065,-1,-0.148218163,0.112698297,-0.709436001,-0.04607249,0.121607132,-0.850696274,-0.162720405,0.143821102,-0.632842559,-0.217218229,0.161067564,-0.444616992,-0.226136374,-0.031199153,-0.664495542,-0.03490294,-0.007459312,-0.818421392,-0.16319984,0.03676228,-0.536464574,-0.18240702,0.066413489,-0.33334843,-0.156353637,-0.166215088,-0.593677443,-0.04297156,-0.14448289,-0.736187436,-0.181086224,-0.070741543,-0.457640626,-0.155226256,-0.025231174,-0.270877515,-0.09280435,-0.298018533,-0.494851438,-0.055362624,-0.255812738,-0.639820774,-0.152657545,-0.179813513,-0.450690145,-0.129669045,-0.139236685,-0.312258698,-0.08072098
A,left,0,0,0,0.187302902,-0.150316819,-0.090788078,0.274388141,-0.496454842,-0.118775916,0.24570608,-0.782050307,-0.140726544,0.271825088,-1,-0.152091744,0.114035472,-0.709234844,-0.052984018,0.122983585,-0.848590035,-0.168818071,0.143887758,-0.629844693,-0.219709912,0.159987767,-0.44166948,-0.226412415,-0.031204859,-0.664423753,-0.040292839,-0.007510245,-0.816828357,-0.169431542,0.037246133,-0.533121895,-0.186688214,0.066650717,-0.330367862,-0.159220378,-0.167294133,-0.594007823,-0.046693054,-0.146025838,-0.731744878,-0.185757989,-0.069968799,-0.454627564,-0.158940239,-0.023838318,-0.270965363,-0.096044742,-0.300093774,-0.494450168,-0.057459729,-0.258123729,-0.640141218,-0.155554934,-0.180248733,-0.451582274,-0.13263133,-0.139249818,-0.315955577,-0.083924909
A,left,0,0,0,0.1865842,-0.150534618,-0.088438512,0.272096545,-0.498907356,-0.115000365,0.24210261,-0.782827247,-0.136434218,0.266025096,-1,-0.14767725,0.112567095,-0.702970677,-0.050821058,0.120945457,-0.849745662,-0.166910495,0.144530397,-0.632556115,-0.218623583,0.16382727,-0.444402628,-0.225662791,-0.031967318,-0.657351047,-0.039243521,-0.010293801,-0.813614249,-0.169370482,0.037064515,-0.530630746,-0.187799603,0.06986292,-0.326378833,-0.160460649,-0.168451631,-0.587726422,-0.046577707,-0.147181532,-0.723997422,-0.185908769,-0.070696876,-0.445005955,-0.159618414,-0.023339969,-0.260132277,-0.096479869,-0.301560953,-0.490739282,-0.058079395,-0.261365687,-0.63283118,-0.155465819,-0.184546823,-0.443257933,-0.132204904,-0.143068497,-0.30633625,-0.083073585
A,left,0,0,0,0.184209381,-0.146206521,-0.090166167,0.269812055,-0.494116805,-0.117508225,0.239602912,-0.780522374,-0.139397364,0.263032396,-1,-0.150999317,0.114602355,-0.699296495,-0.05150886,0.1191759,-0.848925689,-0.169759108,0.139998102,-0.630452227,-0.222577281,0.158763488,-0.445054002,-0.230064423,-0.028271165,-0.653118953,-0.039196325,-0.008168258,-0.808857155,-0.170614634,0.036449888,-0.526179796,-0.188880943,0.06927139,-0.325255369,-0.161403178,-0.163324393,-0.582870078,-0.046356473,-0.14389509,-0.721141924,-0.188638035,-0.069065573,-0.440946587,-0.162340554,-0.020632911,-0.257404801,-0.098532671,-0.295449829,-0.486886764,-0.057648053,-0.255665801,-0.628665723,-0.157495376,-0.17890416,-0.437115804,-0.134733098,-0.136607185,-0.300201009,-0.085413957
A,left,0,0,0,0.178095049,-0.153667926,-0.084840755,0.258283422,-0.499584888,-0.111387047,0.228004245,-0.780923739,-0.133876803,0.251872962,-1,-0.14682071,0.103369488,-0.69620058,-0.04753789,0.1086746,-0.844777895,-0.162708716,0.129774939,-0.629418693,-0.215323874,0.150145436,-0.442333489,-0.223516853,-0.038773201,-0.649784337,-0.037750023,-0.020861826,-0.803317489,-0.164960179,0.026189607,-0.526173238,-0.183841367,0.062355538,-0.324287444,-0.158601977,-0.172530098,-0.578297673,-0.046608948,-0.156418799,-0.72158165,-0.183879579,-0.078630011,-0.446420477,-0.158494029,-0.027126617,-0.260514359,-0.097521699,-0.301776168,-0.48073769,-0.059319445,-0.264718616,-0.624803559,-0.156825912,-0.18785429,-0.435884921,-0.134497161,-0.144515423,-0.295584031,-0.086718158
A,left,0,0,0,0.182509699,-0.149304776,-0.089877496,0.266923211,-0.493884477,-0.117997926,0.236859198,-0.779982835,-0.140682602,0.25679063,-1,-0.153154348,0.110119429,-0.700189014,-0.055948346,0.115579875,-0.849890434,-0.172824637,0.140737519,-0.629903325,-0.223717076,0.160873957,-0.440729052,-0.229863226,-0.032152477,-0.653277268,-0.043608717,-0.012698064,-0.80919832,-0.173227097,0.037954272,-0.529217196,-0.190721888,0.072024824,-0.326547428,-0.163643372,-0.166280405,-0.582768123,-0.0501435,-0.146840139,-0.725190986,-0.189714385,-0.067089279,-0.445786015,-0.162951021,-0.018317602,-0.258121513,-0.100009818,-0.297172642,-0.485442939,-0.060902502,-0.258398034,-0.631457352,-0.159689782,-0.179349149,-0.443152128,-0.137114242,-0.136855405,-0.304924123,-0.088458153
A,left,0,0,0,0.17658558,-0.15015967,-0.086973964,0.256862595,-0.494566559,-0.114641594,0.228329377,-0.779015004,-0.137744557,0.250186485,-1,-0.1511589,0.101437674,-0.70131333,-0.048536655,0.104222337,-0.847222464,-0.165244597,0.129068475,-0.633414485,-0.218892509,0.151327094,-0.44770085,-0.227359956,-0.039740559,-0.653336605,-0.037692183,-0.023102718,-0.804465782,-0.167683589,0.028554326,-0.523906616,-0.187259007,0.065877206,-0.321031268,-0.161565801,-0.172729433,-0.579816311,-0.045769001,-0.157578676,-0.719683288,-0.186682468,-0.074860656,-0.441874517,-0.161890544,-0.020946434,-0.255574202,-0.100083665,-0.301716006,-0.478963923,-0.057658021,-0.263681039,-0.623070494,-0.158116376,-0.182301626,-0.434435126,-0.136728603,-0.136180362,-0.296120619,-0.088847082
A,left,0,0,0,0.177449535,-0.149093497,-0.090719473,0.259437625,-0.492506053,-0.120184725,0.23124573,-0.778957102,-0.143930726,0.250862842,-1,-0.15728061,0.104373333,-0.703029868,-0.055926771,0.107225922,-0.84986385,-0.173638756,0.131384682,-0.631085135,-0.226082454,0.151705162,-0.443796955,-0.233588904,-0.038172895,-0.655804286,-0.043353132,-0.023772006,-0.809661885,-0.174875564,0.028520493,-0.528572475,-0.193147429,0.065480469,-0.326162243,-0.166225558,-0.172017186,-0.584119672,-0.049756698,-0.159012606,-0.724364364,-0.190967211,-0.075134376,-0.446541533,-0.16471002,-0.021035677,-0.260033709,-0.101881233,-0.30164241,-0.485109223,-0.060459431,-0.264888598,-0.626756397,-0.162070612,-0.182724225,-0.437390588,-0.141209455,-0.136152882,-0.299306842,-0.093311386
A,left,0,0,0,0.174226186,-0.151808806,-0.086843357,0.25461907,-0.496360959,-0.114987744,0.226329703,-0.779724969,-0.138562087,0.247273944,-1,-0.152866854,0.093264108,-0.700647978,-0.051127356,0.099888234,-0.850255858,-0.166631375,0.123307895,-0.639048251,-0.220040371,0.143933707,-0.451293568,-0.228554454,-0.047411678,-0.653247957,-0.040012417,-0.02846998,-0.807119873,-0.169726622,0.023398264,-0.529733596,-0.189878157,0.061694282,-0.323538692,-0.164539536,-0.179659439,-0.580991248,-0.047344594,-0.161662357,-0.721995515,-0.187582559,-0.077180246,-0.445490023,-0.164383598,-0.021776997,-0.254609485,-0.103791826,-0.307629485,-0.481680861,-0.058491668,-0.265881514,-0.62305226,-0.159959104,-0.183070357,-0.434934176,-0.140607037,-0.136184248,-0.294304916,-0.094042519
A,left,0,0,0,0.177203898,-0.141394379,-0.093259207,0.258687633,-0.488157797,-0.123660612,0.235072602,-0.778747159,-0.147601041,0.257742799,-1,-0.16113195,0.097330979,-0.707183559,-0.05663856,0.107338899,-0.862406696,-0.174056997,0.131080199,-0.649819411,-0.228790074,0.145391047,-0.45750477,-0.238201727,-0.042379778,-0.662365299,-0.042152633,-0.028321572,-0.820698152,-0.171903856,0.029652495,-0.543504135,-0.191821394,0.066686585,-0.335917066,-0.166762979,-0.174023976,-0.591182691,-0.046791404,-0.159751144,-0.735007075,-0.184247704,-0.069068744,-0.460276762,-0.159187962,-0.015672505,-0.269276714,-0.098812585,-0.302145795,-0.490901186,-0.056428126,-0.262070169,-0.627028042,-0.15720523,-0.174305169,-0.442413737,-0.139064951,-0.1268545,-0.30777382,-0.094045613
A,left,0,0,0,0.176937338,-0.140395278,-0.099345502,0.262069003,-0.485014195,-0.132768493,0.241346791,-0.776621596,-0.158324957,0.267237094,-1,-0.172000867,0.10120587,-0.704147144,-0.060902521,0.106269986,-0.864083782,-0.178313127,0.128931745,-0.65504538,-0.230891314,0.143779107,-0.467299854,-0.239345333,-0.039492573,-0.661190023,-0.044173101,-0.030943469,-0.823965795,-0.17700095,0.0274322,-0.54856004,-0.196363548,0.067001007,-0.347027446,-0.169935928,-0.171878384,-0.591820847,-0.047083652,-0.15979293,-0.735565852,-0.188080822,-0.068570957,-0.46223334,-0.162419209,-0.012223479,-0.277880299,-0.100723373,-0.299996319,-0.492463166,-0.055548088,-0.258242107,-0.619062199,-0.160765659,-0.17038592,-0.43093936,-0.145043504,-0.121342089,-0.300411176,-0.100901268
A,left,0,0,0,0.169229726,-0.147545144,-0.091751467,0.248724433,-0.490988817,-0.121861613,0.229292491,-0.779390453,-0.14590882,0.254351196,-1,-0.157936272,0.08972337,-0.698627615,-0.05152327,0.097350873,-0.864919518,-0.166983544,0.122828302,-0.652011733,-0.218064,0.137918773,-0.46585658,-0.225683131,-0.048230816,-0.657028404,-0.037808831,-0.037779791,-0.82342088,-0.167225732,0.022579543,-0.542456106,-0.184093632,0.059530988,-0.343540918,-0.156742141,-0.179853763,-0.589043179,-0.043427673,-0.169203101,-0.743472192,-0.180548226,-0.078653517,-0.469097161,-0.152080685,-0.026610821,-0.286512909,-0.089483519,-0.308813563,-0.489931089,-0.054116327,-0.267070254,-0.617474552,-0.156184064,-0.177085312,-0.430404676,-0.138762443,-0.129228809,-0.300722251,-0.093938096
A,left,0,0,0,0.168391842,-0.147430107,-0.092126785,0.248115621,-0.492498306,-0.123930692,0.225689411,-0.779996502,-0.149456589,0.254357449,-1,-0.163797189,0.0879095,-0.695148505,-0.056938168,0.098317536,-0.857946724,-0.172714205,0.12465507,-0.649360993,-0.225566822,0.141596363,-0.462773774,-0.234431693,-0.048631966,-0.651708014,-0.042738473,-0.031516208,-0.815525977,-0.17328776,0.027121905,-0.541227777,-0.192440412,0.065781843,-0.336488745,-0.166686949,-0.17867321,-0.58495309,-0.047393174,-0.160843177,-0.730820752,-0.18404492,-0.070608696,-0.464105903,-0.159863825,-0.0152097,-0.27683796,-0.100372717,-0.306908016,-0.489688385,-0.057197905,-0.258290555,-0.61473182,-0.159655176,-0.167352071,-0.430801324,-0.145634007,-0.117045807,-0.296406347,-0.103349303
A,left,0,0,0,0.173003232,-0.143075824,-0.09513303,0.256960169,-0.490991098,-0.127774574,0.228519397,-0.779386125,-0.153251587,0.255108127,-1,-0.168247305,0.098429451,-0.686660651,-0.065231372,0.110374393,-0.846381741,-0.182969672,0.133203192,-0.640272241,-0.236632644,0.149428073,-0.456465497,-0.245859281,-0.039974894,-0.64214382,-0.049508177,-0.018223291,-0.798024993,-0.182391503,0.03832977,-0.523638677,-0.201261365,0.078557968,-0.315590296,-0.175477541,-0.17085017,-0.577122372,-0.052824448,-0.1440894,-0.715197058,-0.193968341,-0.058662909,-0.441815981,-0.171135362,-0.00374597,-0.247270316,-0.111529415,-0.298761892,-0.486741639,-0.061124029,-0.244032592,-0.610820399,-0.166768226,-0.16005392,-0.420679868,-0.153840905,-0.113727289,-0.278879414,-0.111954887
A,left,0,0,0,0.166715934,-0.152741418,-0.08934084,0.245779487,-0.50096577,-0.118623993,0.217077745,-0.782940871,-0.142378324,0.240357591,-1,-0.156025925,0.085304031,-0.690511805,-0.055391259,0.094998043,-0.84302564,-0.172611162,0.121736025,-0.635074127,-0.227375105,0.143477717,-0.452473617,-0.237250902,-0.053664423,-0.64500953,-0.042542911,-0.033130507,-0.795218896,-0.175456959,0.026987454,-0.519404798,-0.195625605,0.07048393,-0.314150015,-0.170351902,-0.184593113,-0.579571395,-0.048569382,-0.158753036,-0.715201949,-0.189455307,-0.072007918,-0.438502989,-0.16612832,-0.0162528,-0.245781123,-0.105771455,-0.311599347,-0.488299576,-0.059243247,-0.259609576,-0.608551453,-0.164061164,-0.175121212,-0.415682809,-0.149750363,-0.128394234,-0.2753441,-0.106551483
A,left,0,0,0,0.16700699,-0.15823657,-0.087720824,0.238693436,-0.507654519,-0.117308468,0.209852412,-0.787084066,-0.141380143,0.237571002,-1,-0.155295746,0.081952288,-0.699875038,-0.058647179,0.091099983,-0.841507932,-0.176850672,0.118041159,-0.620889504,-0.231061708,0.136891948,-0.437081524,-0.240560981,-0.057829703,-0.653432846,-0.0465168,-0.034813525,-0.793699037,-0.17771415,0.020465232,-0.515231153,-0.194742757,0.056661691,-0.313778012,-0.167944962,-0.188094073,-0.585157187,-0.053042945,-0.165244944,-0.713981205,-0.189419196,-0.079324531,-0.439333844,-0.160811926,-0.026181011,-0.252460709,-0.098406902,-0.313165042,-0.490251992,-0.064406053,-0.268046834,-0.615643584,-0.163647282,-0.181232077,-0.426331737,-0.144056285,-0.133489072,-0.292915089,-0.097978908
